,USER,SCORE,REVIEW
383,3d홀릭,5,빵존맛
384,hannah,4.5,좋아여
385,juwon,4,아아메가 날이갈수록 맛나져요 근데 앙버터스콘의 스콘부분은 아무맛도 안납니다 주의하세요 **++!! 직원 분 친절 해 요 ~~
386,asella,4,괜찮았어요.
387,Min jini,4.5,빵이 굳
388,탸모열쇠,5,#핫플 #디카페인♡
389,시그노쓰레기,3.5,아메리카노 산미 없고 맛있음 앙버터스콘(팥버터스콘이라 해주셈)은 별로
390,Kkkkkkkk,5,빵이 맛있었어요
391,sk7****,5,아메리카노도 맛있는데 소파가 너무편해요...
392,nar****,5,아메리카노가 맛있어요~
393,마초,4.5,앙버터 쫀맛립니다
394,r1d****,3.5,커피맛 신맛
395,뉴발뉴발,4,디카페인 커피 정말 비추입니다... 정말 써요.. 맛없는 쓴맛.... 하지만 옥상의 분위기가 좋아 합격!! 날좋은 날 가세요!!
396,yew****,5,좋아요~~~~~
397,pheej,5,빵이너무 맛있어요!
398,워니,5,초코크루아상
399,이뚱지,5,역시죠
400,Bledel,5,명불허전 ㅜㅜ 너무 조아여 빵맛집
401,빛의자녀,3.5,맛있어요
402,민정2,4,화장실 오마이갓!
403,푸우꿀단지,5,앙버터가 짱맛
404,luvlife,5,앙버터가 진짜 맛있어요
405,열정,3.5,주차시설이 없어요! 앞에다 대면 딱지뜯기기 일쑤!
406,fantasy,5,맘모스 앙버터 먹어봤는데 너무 맛있어요~
407,hyoyalove,5,좋아요
408,영떠니,5,포카치아 맛있다
409,Yenny,4,편한 자리는 금방 차고 나머지 자리는 불편하지만 가끔 가기 좋아요~ 어니언도 이젠 추억의 장소네요ㅎㅎ
410,withlump,5,좋아요
411,als****,5,좌석이 넓직하고 조용하고 좋아요
412,dhw****,5,날씨가 더워서 실외는 이용 어려웠습니다.
413,Moho,3,다른 빵들은 모르겠고 샌드위치는 가격대비 괜찮은거같아요. 커피도 나쁘지않았어요
414,hello6241,4,빵이랑 커피 넘넘 맛있어요~ 요즘 유행하는 공장형 카페? ㅎㅎ 그런데 자리가 적구 실내에는 일자로 나열된 형태가 주라서 3~4명이 가니 조금 불편하더라구요ㅠㅜ 그렇다고 이더운날에 야외테이블은 못가겠고.. 한두명이 가기엔 좋을거같아요~
415,디스코멜론,5,팡도르가 제일 맛있어요
416,안셋흔,3.5,어니언은 항상 친절하고 맛있어요
417,choooooni,5,역시 말이 필요없는 곳!
418,namju,5,굿
419,추운발,5,넓고 크림들어간 빵 넘 맛나요
420,ull****,5,항상 성수동 올때마다 들려요! 슈슈빵 너무 달지도 않고 크림이 진짜 맛있어요
421,yor****,4.5,너무 분위기가 좋네요 넓은 의자에 꼭 앉아보세요
422,그로밋,5,빵 맛있어요. 분위기도 좋아요. 사람은 정말 많아요.
423,멜로디,5,"일본친구가 좋아해요 일본에서 유명한 인스타한국카페 이라는듯,,"
424,기록하는쇼닝,4,빵 맛있어용~~
425,김수연,2.5,친절해요
426,슬기,5,맛나요
427,so,4,귯
428,282****,2,"카운터와 음료 메이킹을 담당하는 직원들은 매우 친절하고 활기차서 좋았음. 부드러울것 같은 빵&커스터드 크림은 너무 딱딱해서 꽂혀있는 숫가락의 용도가 의심스러웠고 주신 플라스틱 칼과 포크로 빵을 제대로 먹기 힘들었다. 빵으로 유명한 카페인 것 같은데 첫 방문에 조금은 기대에 못 미치는듯하다. 인더스트리얼 인테리어와 특유의 러스틱한 분위기가 멋진 공간이었다. 그리고 본사 직원 분으로 추정되는 어떤 여성분이 카페 재료로 사용되는 것으로 보이는 무화과를 사와서 지점 직원분과 얘기를 나누는데 그 여성분의 목소리와 정신없는 행동때문에 빨리 자리를 뜰 수밖에 없었다. 직원이 맞다면 고객 배려도 없이 대표님어쩌구, 어디지점이 어쩌구 등 알고싶지않은 그런얘기들을 너무 오픈된 공간에서 노출하는게 아니신지..."
429,향긋라이프,5,어니언 조아요 빵 맛집
430,찡윤,3,아메리카노 산미
431,ksingmei,4,빵 맛있어요
432,ksingmei,4,빵 맛있어요
433,riiinnn,5,빵도 맛있고 남자 직원분 친절해요!:) 분위기도 있고 자주 방문할게요
434,wls****,4,.
435,app****,3,평범해요 컨셉이지만 저는 그렇게 만족스럽지는 않아요
436,하나바오,4,빵 맛집
437,오전,2,팡도르는 특별한 느낌은 아니었습니다 슈가파우더 때문에 예쁘게 먹기는 힘들어요ㅎㅎ 올리브포카치아는 담백해요
438,섹쉬한공실이fore2434,5,친절 정말 배울것많은 서비스 피자두 사러간것인데 전화부터가서비스친절그자체 제주쥬스의양은 아쉬웠다너무 스타벅스톨사이즈보다못한 양에 비싼가격 제주도 당근 그렇게안비싼데 육지오면서 비싸졌나
439,뱌밤바,3,쏘쏘
440,화이,4.5,빵 맛있어요 넓고 편해요
441,Jude,5,빵 맛잇어용
442,234687,4.5,좋아여
443,쿠쿠키키,4,일회용 칼로 빵이 안잘려서 먹기 조금 불편했어요ㅠㅠ 맛은좋아요
444,Lyn,4,분위기 맛집
445,김소담,4,굿잡 예오 시워놔요
446,링구,4.5,굳굳 빵 맛있어요 성수어니언
447,Sannie,4,테이크 아웃할때는 가격이 확 싸지네요
448,꼬꼬맘,5,커피맛 좋아요~~^^
449,신윌리,4,10시까지하는 성수카페라 그런지 늦게가도 인파는 많았다. 집 자체를 인테리어로 잘 활용한 곳
450,나,1,빵은 파리크라상이 차라리 나음.. 카운터 쪽 제외 화장실 냄새남.
451,강건한 준이맘,3.5,맛있어요
452,Rettich,4.5,항상 맛있어요 어니언. 메뉴도 하나씩 바뀌어서 더 좋아요. 초코크로와상 최애... 안에 초코볼 줄이지 말아주세요 제발
453,박주하,5,굿
454,ToOooooory,5,넓어서 좋아요.
455,히니,3.5,안국 어니언이 더 좋았다.. 빵은 맛있는데 경치랑 분위기는 그저그럼. 사람이 너무 많아서 앉을 자리 찾기도 힘듦.
456,하다누,3.5,나쁘지않음! 빵은 무난무난 아인슈페너는 맛있음. 직원 친절함. 옛날 감성
457,goodai,5,좋아요좋아요좋아요좋아요
458,상상,4.5,더워서 자리가 내부는 약간 협소했는데 1층 야외 이쁘더라구여. 근데 더워서 ㅋ 땀 주문 받는 직원분 친절했어요 아메만 마시는 인간인데 카페라떼 우유 적게 하고 스팀 올리니 제 입맛에 딱 빵은 배불러서 남겼네요 미안 ㅋ
459,아느므,4,공간이 정말 멋있어요 ~~
460,hyohyo,4,빵이 신기하고 맛있음. 블랙 크런치? 치즈프랑스 맛있음. 카페 분위기도 신기한데 늘 포장만 했음. 앙버터는 팥이 생각보다 단 편.
461,gornooo,5,라떼 맛있네요😀
462,imyourgenie,5,오렌지 크림치즈 빵이 정말 맛있어요
463,녜야뱌,4,"이쁜것도있지만 맛도 괜찮음, 종종 지인 선물용 구입ㅎㅎ"
464,ykn****,5,커피 맛있어요!
465,sci****,5,빵 진짜 맛있고 직원분도 친절하세요~!!
466,umin1207,5,빵 맛집!
467,율미,4,"넘 좋은데 평일에도 사람 너무 많,,"
468,fantasy,5,빵도 맛있고 커피도 맛있어요~
469,정원,4,워낙 핫한 곳이라 비오는 월요일에 방문했는데도 손님이 많네요. 야외석이 비어있긴했으나 더워서 실내에 앉았는데 아무래더 찬 기운 나는 벽쪽 보다는 안쪽 자리 추천드려요. 씁쓰름한 커피와 샌드위치 맛있게 먹었어요*•̀ᴗ•́*
470,소풍,5,소금버터빵 최고에유
471,비비시스터,4.5,^^
472,시원,5,맛있어요 ! 루프탑 최고 !
473,twe****,5,빵 너무 맛있어요 ㅠㅠ
474,소풍,5,자리가 없어요 ㅋㅋㅋ 고소미버터롤 최고
475,솔선수범,0.5,테라스 테이블은 녹슬어있는... 그런느낌.. 사람이 많은데.. 의자 너무 불편하구요.... 의자가 편하면 테이블이 너무 낮아요.. 손대면 파상풍 걸릴것 같아요..
476,ㅎㅇ,4,앙버터스콘 드셔주세요 맛있어요 ㅠㅜ 공간도 넓고 특이해서 좋았어요! 옥상이 조금 지저분한 느낌이 있어서 4점!
477,sia,4.5,가보고싶던곳이라 기대하고 갔어요 역시 좋아요~^^
478,채오이,5,다음에 가서 먹고 싶은 빵이 많아요 가격대는 있고 흐리고 바람 많이부는 여름날 루프탑에서 너무 좋았습니다!
479,나는행운아,3.5,분위기 맛집 커피맛은 기대이하네요
480,밍이,4.5,맛있고 분위기 좋아용
481,룰루,4,맛있음 ㅔ
482,김민정,4,빵 전체적으로 맛있어요~ 분위기도 좋고 빵 음료 다 괜찮은편인데 인테리어 때문인지 뭔가 지저분한 느낌이 없지않아 있어요..!
483,또또나,5,분위기깡패 빵은 더 깡패!
484,감자바우,3.5,맛있어요
485,유즈,5,존맛탱구리 짤어여!
486,int****,5,갬성플레이스에요~~
487,새벽이슬,2.5,기대를 너무 많이 했나 봅니다.
488,wnsaus2422,5,최애 카페
489,밍무닝,4,매장 안이 엄청 시원했어요 비와서 야외는 이용 못 함 ㅜ
490,멜롱,3,사람이 너어무 많아요! 그거 말고는 좋았는데 화장실 냄새가 좀 많이 났어요... 직원분들이 중간중간 확인해주셔야할듯 ㅜ
491,김선정,4.5,노을이 너무 아름다웠어요 빵도 맛있구요
492,hans,0.5,너무 비쌉니다.. 한국이 물가가 비싸다 해도 이가격은 아니죠 독일에서는 1500원정도에 이런품질의 빵을 삽니다.. 호구 되지맙시다.. 볶음 커피도 1kg에 55000원 이보다 품질좋는게 32000원합니다
493,Lyn,3.5,굿굿
494,유즈,5,스콘맛지베
495,미랭이,5,별 10개 주고 싶은 어니언! 친절하고 넘 맛있네요 특히 기본적인 저 빵에 얹여진 소금이~ 빵을 더 고소하게 해 줘요 :-)
496,모모찌맘,5,너무맛있어요 집에서 가까우면 더 자주 갈 것 같아요
497,sweetpea,2.5,보통
498,TK,5,어니언은 언제가도 맛있는거 같아요!
499,ekq****,4.5,맛있다 해
500,ye_****,4.5,빵 커피 맛집😋
501,감자바우,4,맛있어요^^
502,come4748,3.5,쏘쏘
503,셔니이모,3.5,친철하고 핫플레이스라서 그런지 사람들이 항상 많으네요
504,ilu****,5,키피도 빵도 맛나요
505,이소영,3.5,커피도 맛있고 팡도르도 맛있고 생각보다 사람이 없어서 안전했던 것 같은데... 루프탑에 새똥이랑 참새 떼가 엄청 많아서ㅠㅠ..... 열마리 이상 테이블 위로 접근함.... 이상입니다
506,내꺼중에최고,5,밤식빵 드래곤볼 맛있어요!! 으아 젊은 연인들이 주말에 진짜 많네요 ..빵만사러 다녀왔는데 계산줄이 ㅜㅜ
507,니버,3,맘모스빵 노맛...야외 좌석은 조류 좋아하시는 분들만 앉으세요..실내 좌석은 건물이 낡아서 그런지 곰팡내남ㅜ
508,쨔아잔,5,팡도르랑 패션후르츠 에이드 jmt
509,joo****,3.5,사람이믾아서 빵만포장해갓어요 ㅜㅜ
510,만두,5,분위기도 너무좋고 직원분도 친절해서 좋았어요 커피는 못마시고 샌드위치만 먹었는데 너무 맛있었어요! 재방문각!
511,정명훈,4,아메리카노 산미가 적당히 있어서 달달한 팡도르랑 정말 잘 어울려요!! 겁나 맛나요 ㅎㅎ
512,박징,4.5,맛있네유 근데 어니언팡도르가 없다니ㅜㅜ
513,배고프지않냐,5,"베이커리, 커피 맛있고 한가할 때 가면 정말 힐링이에요~ 치즈프랑스눈 겉은 바삭하고 속은 치즈가 박혀있어 맛있어요~"
514,고소엉,5,바질페스토를 좋아해 그런지 갓 나온 빵 냄새가 아주 굿뜨!
515,Lyn,5,너무 조아효
516,알라,4,트리플 맘모스빵 맛있어요.
517,레종은금연중,4.5,맛나맛나~~~
518,할인미소,5,루프탑이 있어 풍경 보기 좋은 곳이에요. 음료도 괜찮았지만 빵이 진짜 맛있어요.
519,wt,4,빵맛집~~
520,NSOPT,4.5,맛나구 비싸요
521,Nana,4,빵 맛집😀💕 내부가 특이한 분위기예요! 꾸밈없는 느낌😯 글구 딸기바라기 맛있었어요! 모양도 예쁘고! 근데 가격이 좀 부담스러웠어요 두개만 사먹어도 만원..ㅜㅜ 치즈빵이랑 다른 빵들도 맛있었어요 담백한 맛😋 아아맛은 보통 얼음이 자잘하게 갈린 스타일이예요.
522,veens,4,성수동 하면 제일 먼저 생각나는 카페 ‼️❤️ 베이커리가 있어서 정말 좋아요
523,LSA,5,#어니언 #성수 #카페 #갬성카페 #분위기 좋아요 !! #밀크티 맛있다 😋
524,1bi****,5,분위기 좋아용😆😆
525,cos****,5,맛있어요.분위기좋고
526,오름직한 동산,4,맛있어요
527,mju****,5,커피도 빵도 맛있어요
528,썬,5,너무 맛있어요.....ㅠㅠ
529,wjiiin476,5,좋아요!
530,wjiiin476,5,분위기도 좋고 좋아요
531,최용민,5,역시 성수동 카페중에 가장 인기 좋은 곳이라고 할수 있는 어니언! 좋습니다~!
532,꾸꾸,5,무슨 말이 더 필요합니까 주차는 공영주처장에... 빵 맛집 또 먹구시프드
533,MHK,4,양아취birds... 새들이 와서 빵스틸해감
534,tax****,5,좋네요
535,플뤼에,3,빵 음료 모두 비싸요
536,pop****,4,장소분위기가 좋아요오오
537,ZZ6,4,그저그럼
538,살구,4,커피도 맛있지만 팡도르도 진짜 맛있는 곳. 인테리어나 분위기는 딱히 취향 아니지만 인기있는 이유는 아마 맛때문인듯.
539,suj****,4,언제먹어도 항상 맛있어요
540,왕리본,4,.
541,cayng,5,빵도 맛있고 친절하십니다
542,oas****,5,"빵, 커피 맛있어요~~~ ㅎ 근데 참새가 너무 많아요~~ㅠ"
543,zzieing,2,밀크티 별로 짜잘 짜잘 얼음 주시는거 시르다
544,sun****,4,뷰도 좋고 맛도 좋은 핫플!!!
545,jun****,5,굳굳조아요조아요조아요
546,kkymin91,3.5,좋아요 맛있어요~%%
547,ade****,5,싱글오리진 훌륭합니다. 일요일에도 사람 엄청 많네요.
548,포테모리,3.5,빵맛은 5점인데 자리가 별로라서 3.5!
549,glg****,5,"성수동 카페 중 맛과 서비스가 정말 최고네요!! 저희는 헬린이 커플인데요. 여기 오자마자 식단 실패했어요. 빵, 음료 완전 JMT, 직원 매너 good. 여기서 근손실 나고 집 가겠습니다. 감사합니다"
550,홈메이드,4,핫플이라 사람이 참 많습니다. 단점은 그래서 좌석이 부족..ㅜ
551,핑,4,"분위기 좋은 장소, 정신은 없음"
552,ell****,4,분위기 좋아요
553,le soyeon,4.5,빵 맛있어요~~ #어니언
554,lemontwist,3.5,신맛 나던 커피가 정말 맛있었는데 사라져서 아쉬워요. 빵 맛집입니다.
555,국시,4,굿
556,eo,3,초코크루아상은 다른곳이 더 맛있네요
557,suzy0624,5,인테리어랑 빵이랑 커피 최고에요
558,로우니맘,4.5,핫플
559,나는얏,4,인테리어가 되게 예뻐요
560,kso****,4,특색있는 창고형 베이커리 카페 분위기 좋음
561,ggo****,4,팡도르 맛있어요! 자리가 많은데 사람도 그만큼 꽉 차서 먹고 가긴 힘들어요ㅠ
562,조윤정,5,테이크아웃 할인 좋아용❤️👏🏻
563,뉴규,5,좋아요 좋아요 좋아요
564,주주,5,거의 다섯시에 왔는데 사람이 너무 많아서 ㅠㅠ 빵만 사서 왔어요 그치만 빵은 맛잇어요!
565,Hwajinee,5,쫀맛탱
566,연2,5,명란바게트 맛있어요!
567,lll****,4,괜찮은 빵과 괜찮은 커피 성수에서 핫한 카페를 가고싶다면 추천
568,덕,5,분위기도 좋고 맛있어요
569,페미 멈춰,5,
570,국시,4,굿
571,후하,5,빵 행복 ㅠ
572,여여영,5,빵 맛집
573,유키농,4,의자는 좀 불편하지만 커피와 빵이 맛있어요. 평일 11시쯤 가면 여유로울듯!
574,흑둥이,5,짱맛이요
575,왕리본,5,맛집.맛집
576,hound,5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
577,wjiiin476,5,분위기도 좋고 커피도 맛있어요~
578,밍밍,5,빵들이 진짜 맛있어요!!
579,빛의자녀,3.5,맛있어요
580,땜즈강,3.5,커피맛은 쏘쏘 분위기좋음
581,cwk2003,4,커피 맛있습니다.
582,꽃사슴,5,좋아요
583,jinnie,4,음 조금 비싼느낌 빵종류는 많음
584,happysh,5,인테리어예뻐요!
585,WAVE,5,#성수동#핫플레이스
586,주수연,4.5,성수역에서 가기 너무 편했고 금방 찾을 수 있었습니다. 팡도르는 너무 푸석푸석했어요ㅜㅜ 아메리카노는 산미가 강해서 호불호가 나뉠거같더라구요 스콘 앙버터는 팥이 아주 맛잇엇습니다 낡은 건물에 비해 화장실은 깨끗했어요 좌석이 조금 아쉽습니다
587,sophi,5,#성수카페 #팡도르 #커피맛집 #카페
588,쉐미,4,"디카페인 커피는 정말,,,,, 노맛이예요,,, 걍 커피물..."
589,S2,2.5,솔직히 여기보단 글로우가 빵도 음료도 더 맛있어요
590,sweetiz,5,카페라떼 최고
591,Hwajinee,5,성수 핫플!!
592,wjiiin476,4,라떼 맛있어요
593,라샤맘,3.5,빵은 맛있는데 좀더 청결했음 좋겠네요
594,meltingnboiling,5,#팡도르 #내사랑 #너무마시써
595,최승아,3,"팡도르 하고 당근주스 먹었는데 당근주스는 정말 생당근 향 났어요,, 시중에 파는 당근주스 생각하시면 안드시는게 좋을 것 같아요,, 팡도르 약간 덩킨도넛 맛 났는데 좀 더 부드러운느낌? 맛있었어요~!"
596,해피하게,4.5,굳
597,lililia,4.5,굳
598,팡,5,필링이 가득해서 넘맛있어요
599,옹ss,3,그저그럼
600,지니,5,빵 맛있어요
601,kim,4,좌석 불편 빵은 굿
602,시르케,4.5,여기빵은 다 마시쪄요!! 또먹고시따아~~~
603,monooni,4.5,일단 인테리어가 한몫 단단히 합니다 :) 유럽빈티지 & 한옥 느낌 이 섞여서 공간에서 얻는 에너지가 너무 좋았어요 :) 커피는 가격에 비해 솔직히 그냥 뭐 .. 여기 빵들은 골고루 진짜 넘 맛있어요 :) 차 끌고 온다면 미리 꼭 주차공간 마련해놓고 가야 ㅠ 무작정 가면 대략난감 ;;
604,피치앙,4,커피맛이 그윽한 커피숍
605,502,4,"코로나 때문인지 손님 많이 줄었네요. 빵 맛나요~ 가격은 사악하지만., ."
606,ibb****,5,맛나요~~~~~
607,백옥,5,빵 종류도 많고 커피도 맛 좋아요
608,양손,5,맛있는 빵이 많아요
609,인생역전,5,맛 최고에요!!
610,인생역전,5,빵 진짜 맛있어요
611,sweetiz,4.5,라떼는 최고
612,Hwajinee,4,라떼 맛있어요!!
613,wjiiin476,5,라떼 맛있어요~~
614,han,5,커피 맛있어요 ~
615,gpf****,5,👍🏻👍🏻
616,apr****,4.5,좋아요.
617,규민,4.5,#알밤빵맛집 #성수역맛집
618,두리안,5,빵 맛있어요
619,omny,4,팡도르 괜찮네용
620,quf0,4.5,빵 별로 안좋아하는데 팡도르는 맛나네요 근처에 있다면 가볼만한 곳이예요
621,moonjh87,5,맛있어요
622,지니,5,분위기가 좋아서 자주와요
623,hyl****,4,빵도 커피도 분위기도 좋은 곳:) 점심때는 늦게 가면 샌드위치없.. 포장인데도 일하는 사람 그렇게 많은데 느릿느릿하신거는 좀 답답함이;; 그래도 친절하니까
624,1ee,5,맛있는 고소미 버터롤
625,rlagodus,3,"빵 맛은 좋음,,,"
626,syj****,4,맛도 좋고 분위기도 좋네요
627,Wansang,5,공장에서 먹는 맛잇는 팡도르 #어니언
628,Hwajinee,4,성수갬성 좋아요!! 커피도 맛있는 ~~
629,wjiiin476,4.5,분위기 좋아요~
630,sweetiz,4.5,굿굿
631,고쁜이,4.5,하루에 두번갈정도로 맛있고 직원분이 친절하네요. 직원분 친절하게 아메리카노와 오늘의커피 차이를 알려주시고 테이크아웃이면 할인도 되어서 좋네요
632,고쁜이,4.5,빵도 좋지만 커피맛이 좋네요. 아메리카노와 오늘의커피 중 오늘의커피가 더 좋네요. 진해서 달달한 빵이 잘 어울듯해요
633,디듀,3.5,사진은 찍기 좋은곳..
634,umi,5,커피도 맛있네요~!
635,umi,5,빵을 많이 살 수 밖에 없게 만드는 곳...
636,써니10,5,빵이맛있어요
637,ㅍㅍ,3,빵종류가 많진않지만 아메랑 앙버터가 맛있어요
638,gwa****,5,마싯고 예뻐요
639,sme3424,5,분위기도 좋고 빵도 맛있어요
640,cwk2003,5,오늘의 커피 새로 생겼는데 괜찮네요
641,502,5,좋아요~!
642,비비디바비디부,3.5,사람진짜많아요 빵은 맛있었둠
643,Jin,4,빵 너무 맛있었어요..!
644,sor****,4.5,굿
645,jin****,3,ㅣ
646,명장,4.5,ㅣㅣㅣ
647,황,5,맛있고 친절해요
648,2HD,5,언제나 핫한 커피와 빵이 맛있는 집! 방문한 사람들에서 봄내음이 가득!!
649,티엔,4.5,앙버터 하나 먹고 하나 더 사오기 ㅎ 커피는 진리요 빵은 사랑입니다 맛잇어요!
650,cwk2003,5,어니언은 언제가도 좋아요
651,1004,1.5,가성비 -100
652,hwangga007,4,#성수동 #어니언 #커피 #베이커리 성수 1번 카페
653,sweetiz,5,점심시간에 커피 할인도 되고 좋아요
654,englishch,5,직원이 친절해용~
655,BETO,5,성수동 추천 카페. 팡도르 꼭 드세요
656,chh0929,4.5,생각보다 맛은 없지만 분위기 굿
657,호이호이,5,어니언 좋아요 홓ㅇ
658,bil****,5,감사합니다
659,김나래,5,"직원분들의 기분좋은 미소와 친절함 ,, 하는 일을 즐겁고 사랑하고 있는것 같아서 너무 멋있었어요 ❤️ 그래서 그런지 음료와 디저트가 더 맛있게 느껴졌었습니다 안국점을 저번에 가보고 어제 성수점을 가봤는데 정말 자부심 가질만한 하나의 브랜드라고 생각합니다 번창하세요 ! 💜"
660,길자,3.5,친절해요
661,su920602,3.5,좋아요
662,바눙디,5,어니언 = 팡도르 팡도르가 너무 맛있어요.. 성수 갈때마다 어니언은 꼭가서 팡도르 사갑니다 ㅎㅎ
663,김밥,5,앙버터 맛있어요! 분위기도 좋아요 ㅎㅎㅎ
664,Haha,4.5,서리태 크로와상이 진짜 맛있어요 앙 셀슈슈는 그냥 그랬어요~ 좋았습니다
665,nea****,3.5,이쁘고 음료도 나쁘지 않아요. 사람이 너무 많아요ㅜ
666,떠니,5,빵존맛탱구리
667,작은산,5,빵이 아주맛잇어여!
668,hw,5,좋아요
669,혜말,2.5,커피가..맹물인가요ㅠ
670,망구,4.5,크고 깔끔하여 좋아요 빵이 맛있어용
671,앨리스,4,사람이 많아서 카페 안에서 먹는 것 보다 구경 조금 한 다음에 테이크 아웃하는게 좋아요~~ 테이크 아웃하면 커피 할인도 되서 좋아요. 주차는 안돼요~~
672,하늘,4,앙버터 굿이에요
673,snf****,5,"앙버터, 밤빵 맛있습니다"
674,cwk2003,5,어니언 커피 맛있습니다:)
675,761****,4,깔끔하고 ㄱㅊ합니다
676,벌꿀,3,빵도 음료도 너무 비싸다
677,rla****,5,좋아요
678,HJ26,5,팡도르가 특히 맛있어요
679,drumer8th,4,성수동 핫플레이스 빵도 정말 맛있어요
680,msunny97,4,"회사앞이라 자주가는곳,아이스라떼랑 빵맞집~"
681,니가 짱,5,빵 너무 맛있어요 빵 플렉스~^^강추
682,아윤동이,4,맛있어요
683,정상철,5,핸드드립맛있어요!!ㅋㅋ
684,소나무,5,빵이 맛있고 커피도 맛있어요 팡도르 팡팡
685,강창,4,날씨좋다 #성수동
686,nanari73,5,성수동 베이커리 카페하면 어니언이죠👍👍👍 팡도르가 유명한 어니언이지만 20여가지되는 다른 모든빵들두 정말 맛있답니딘. 식사직후 디저트카페로 간곳에서 식전인것마냥 다시 빵을 흡입했다는ㅎㅎ 자꾸손이가는 빵맛!! 어르신들두 좋아하실꺼에요. 남녀노소 누구든 좋아하지않은까싶네요. 50여 년된 주택을 개조한 카페로써 빈티지한 분위기또한 이색적인데요. 젊으신분들부터 가족단위로도 많이 오시더라구요. 성수동가신다면 베이커리카페 어니언을 적극추천합니다♡
687,wlswls,4,머쉬룸 포카치아 처음 샀는데 맛있어요 검정크런치가 맛이 좀 덜 해진거 같기도 해요
688,DK,3,규모는 진짜 크고 좋네요 ㅎㅎ 빵 종류도 많고 분위기가 좋아 데이트로 최고입니다^^
689,몽키몽키,5,로즈에이드는 다신안먹을래요. 그래도 빵과 건물이 예쁘고 체계적인시스템에주문픽업이빨라좋았습니다
690,hym****,3,성수역이랑 가깝네요.
691,tjsdk,4,음료는 맛있지만 빵은 생각보다 별로였어요~ㅠㅠ
692,낭만곰순이,5,좋아요~!
693,밍밍,5,너무좋은카페
694,양양2,5,소금빵 맛있어요!!!
695,혁이,4,분위기 좋네요.
696,cwk2003,4.5,점심먹고 꼭 들르는 곳입니다
697,뿌,3,빵 맛은 무난 무난
698,phk****,4.5,공간도 넓어서 사람이 많아도 좋아요
699,현듀짱,5,사람 많네요^^;
700,SY,5,장점 - 아이스아메리카노조차 맛있는 곳! - 팡도르 꼭 드셔보세요 - 친절한 직원들 단점 - 위치
701,wis****,1.5,비쌍
702,윤스리,3.5,두번째 방문이었는데요 자리도 없고 복작복작하고 커피 빵 가격 비싸요 맛은 쏘쏘 한번즘은 가볼만해요 분위기가 날 흐린날 가면 폐가느낌나는듯ㅋ 날좋을때 가야할거같아요
703,tjd****,5,빵이 진짜 너무 맛잇는 어니언이에요
704,hehe,4,자리가 없어서 겨우 자리 잡았어요 오래된 폐건물 컨셉인듯한데 인테리어는 안국 어니언 한옥느낌이 훨씬 이쁜거 같아요 빵 종류도 생각보다 적었지만 바로바로 만들어서 디스플레이 해두는거 같았어요 옥상이 제일 뷰가 좋은거 같은데 못앉아서 아쉽지만 음료도 빵도 맛나게 먹고 왔어요~
705,ㅇ바람ㅇ,5,왜 유명한지 알겠써요. 정말 맛있어요. 전 스콘을 안좋아해서 스콘앙버터는 그냥 그랫써요.
706,cwk2003,5,어니언 테크아웃 할인 좋아요
707,구룸구룸,4,넓고 맛잇고 좋아용!!!!
708,배울,5,굿
709,ohs****,5,친절했습니다
710,양양2,5,맛있어요
711,현ㅉ1,5,빵 넘맛잇어요! 가격도 괜춘
712,콩선생,4.5,빵이 진짜 맛있어요 감동 근데 앉는자리가 불편..
713,tgbyhn10,3,한번씩 가게안에서 약간 곰팡이냄새 ? 하수구 냄새? 나기도 하네요ㅠ 그저그래요
714,Wang,5,말해 무엇하랴. 어니언은 어니언이다.
715,cwk2003,5,커피 맛있어요. 테이크아웃 하면 할인 많이 돼요:)
716,캐롯파티,5,공주밤빵 포장했는데 기대가 되네요~^^
717,Lauren,4,검정크런치 짱맛있어요
718,캐롯파티,5,사람이 너무 많아서 자리 확보가 힘들지만 직원분들이 친절하시구 맛있어요 ㅠㅠ
719,캐롯파티,5,라떼랑 팡도르 맛있어요 !! 자리 찾기가 힘들어요 ㅠㅠ
720,맛집발견,4,명란바게트 맛있어요 ~~~~
721,망고요정,4,빈티지한 멋이 느껴지는 창고형 카페. 옥상에도 좌석이 있다. 빵과 커피를 파는 곳.
722,새봄,4,먹을만하네요~ 앙버터가 제일 맛있어요
723,아롱다롱,4,손님 너무 많고 불친절하지만 맛있어요ㅠㅠㅠㅠ
724,92,4,맛잇어요추천드립니다
725,현마,3,패션후르츠에이드랑 아메리카노 맛있어요 👍🏻 옛날에 팔던 빵들이 단종된 건지 품절된 건지 모르겠지만 없어서 아쉬웠어요 앙버터는.. 😶
726,evergreen0325,5,커피도 맛있는데 테이크아웃하면 2천원이나 할인도 해주네요
727,오늘하루도,4,맛있어서 항상 사람이 많아요오
728,blu****,5,다먹었다 맛있다 ㅋㅋ
729,미친킹이,5,센드위치 빵 커피 다 괜춘함. 좀 비싼건 흠..
730,sara,5,-딸기요거트 적당히 달고 상큼한 음료예요~~
731,쏘진,4,슈가 팡도르도 맛있지만 새로나온 인절미 팡도르도👍
732,mad****,5,맛있는만큼 가격도 있습니다..ㅎㅎ
733,Benn,5,어니언의 소세지빵 맛집이에요
734,노아라,3,빵들이 대체적으로 너어무 달아요...
735,hoy5575,5,분위기며 맛이며 다 좋아요
